clipFilename,start,dur,itemId,itemFilename,itemUrl,itemTitle
A-weird-mechanism_fma-162973_001_00-00-47.wav,47520,116,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_002_00-00-47.wav,47636,220,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_003_00-00-47.wav,47856,221,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_004_00-00-48.wav,48077,325,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_005_00-00-48.wav,48402,313,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_006_00-00-48.wav,48715,244,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_007_00-00-48.wav,48959,186,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_008_00-00-49.wav,49145,267,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_009_00-00-49.wav,49412,221,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_010_00-00-49.wav,49633,151,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_011_00-00-49.wav,49784,418,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_012_00-00-50.wav,50202,278,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_013_00-00-50.wav,50480,279,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_014_00-00-50.wav,50759,116,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_015_00-00-50.wav,50875,383,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
A-weird-mechanism_fma-162973_016_00-00-51.wav,51258,290,fma-162973,fma-162973.mp3,https://www.loc.gov/item/lcwaN0026492/,A weird mechanism
Action-Decisive-Move_fma-155584_001_00-02-30.wav,150059,371,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_002_00-02-30.wav,150430,360,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_003_00-02-30.wav,150790,395,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_004_00-02-31.wav,151185,383,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_005_00-02-31.wav,151568,349,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_006_00-02-31.wav,151917,383,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_007_00-02-32.wav,152300,348,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_008_00-02-32.wav,152648,418,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_009_00-02-33.wav,153066,383,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_010_00-02-33.wav,153449,372,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_011_00-02-33.wav,153821,371,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_012_00-02-34.wav,154192,372,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_013_00-02-34.wav,154564,348,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_014_00-02-34.wav,154912,395,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Action-Decisive-Move_fma-155584_015_00-02-35.wav,155307,360,fma-155584,fma-155584.mp3,https://www.loc.gov/item/lcwaN0026492/,Action Decisive Move
Adventures-with-Paddy_fma-174838_001_00-07-01.wav,421814,476,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_002_00-07-02.wav,422290,244,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_003_00-07-02.wav,422580,209,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_004_00-07-02.wav,422789,232,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_005_00-07-03.wav,423079,209,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_006_00-07-03.wav,423288,523,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_007_00-07-03.wav,423811,476,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_008_00-07-04.wav,424333,209,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_009_00-07-04.wav,424577,209,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_010_00-07-04.wav,424832,198,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_011_00-07-05.wav,425088,197,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_012_00-07-05.wav,425285,523,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_013_00-07-05.wav,425808,998,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_014_00-07-06.wav,426806,453,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_015_00-07-07.wav,427328,465,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_016_00-07-07.wav,427828,452,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_017_00-07-31.wav,451837,186,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_018_00-07-32.wav,452023,116,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_019_00-07-32.wav,452139,128,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_020_00-07-32.wav,452267,151,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_021_00-07-32.wav,452418,127,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_022_00-07-32.wav,452545,116,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_023_00-07-32.wav,452661,105,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_024_00-07-32.wav,452824,81,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_025_00-07-32.wav,452905,221,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_026_00-07-33.wav,453126,151,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_027_00-07-33.wav,453277,557,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_028_00-07-33.wav,453834,302,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_029_00-07-34.wav,454136,104,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_030_00-07-34.wav,454240,175,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_031_00-07-34.wav,454415,116,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Adventures-with-Paddy_fma-174838_032_00-07-34.wav,454623,163,fma-174838,fma-174838.mp3,https://www.loc.gov/item/lcwaN0026492/,Adventures with Paddy
Aimer-les-fourmis_fma-140809_001_00-01-39.wav,99033,592,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_002_00-01-39.wav,99625,279,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_003_00-01-39.wav,99904,418,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_004_00-01-40.wav,100322,476,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_005_00-01-40.wav,100798,708,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_006_00-01-41.wav,101506,731,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_007_00-01-42.wav,102237,500,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_008_00-01-42.wav,102772,835,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_009_00-01-43.wav,103607,593,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_010_00-01-44.wav,104200,1184,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_011_00-01-45.wav,105430,128,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_012_00-01-45.wav,105558,1022,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_013_00-01-46.wav,106580,731,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_014_00-01-47.wav,107311,1184,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_015_00-01-48.wav,108495,476,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_016_00-01-48.wav,108971,917,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_017_00-02-08.wav,128824,476,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_018_00-02-09.wav,129358,1417,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_019_00-02-10.wav,130775,464,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_020_00-02-11.wav,131239,453,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
Aimer-les-fourmis_fma-140809_021_00-02-11.wav,131692,453,fma-140809,fma-140809.mp3,https://www.loc.gov/item/lcwaN0026492/,Aimer les fourmis
